userId,screen_time_hrs_per_day,gaming_time,social_media_time,data_usage_gb_per_day,addicted
5769,8.11,3.72,2.26,1.44,1
5770,8.08,0.06,5.35,1.53,1
5771,1.46,0.41,0.59,0.45,0
5772,4.29,0.38,2.01,0.1,0
5773,5.35,0.14,0.0,0.71,0
5774,8.37,0.28,5.63,0.54,1
5775,6.27,3.08,1.37,0.83,1
5776,7.34,4.09,2.89,1.01,1
5777,3.59,2.03,0.85,1.37,0
5778,3.75,0.48,0.03,1.31,0
5779,4.27,2.26,1.57,1.43,0
5780,10.02,1.46,2.68,1.65,1
5781,3.19,0.05,0.07,0.45,0
5782,10.03,1.62,0.1,1.41,1
5783,8.65,0.86,0.27,0.91,1
5784,1.0,0.84,0.06,0.12,0
5785,4.19,1.12,0.61,1.33,0
5786,7.52,0.89,2.24,1.46,1
5787,6.45,1.93,2.18,1.25,1
5788,5.92,0.4,0.54,0.56,0
5789,4.91,0.25,0.03,0.85,0
5790,5.59,1.23,2.32,0.9,0
5791,5.84,1.75,0.93,0.35,0
5792,5.6,1.28,1.12,0.57,0
5793,5.47,2.79,0.59,0.85,1
5794,3.14,0.84,0.29,0.42,1
5795,5.14,3.27,1.7,0.89,1
5796,4.79,0.6,2.99,1.16,0
5797,7.34,0.43,0.99,0.93,1
5798,5.94,3.39,2.38,1.22,1
5799,10.36,2.05,2.69,1.74,1
5800,7.25,2.7,0.92,1.2,1
5801,8.08,0.31,0.15,1.1,0
5802,6.49,0.32,2.18,0.82,1
5803,8.09,1.01,4.04,0.93,1
5804,6.98,1.47,1.26,0.76,1
5805,8.53,2.81,0.29,0.75,1
5806,2.83,0.2,0.91,1.19,1
5807,7.81,4.23,2.96,1.03,1
5808,4.79,0.39,3.66,0.56,1
5809,7.74,2.15,1.8,0.94,1
5810,6.92,0.24,1.24,1.22,1
5811,6.11,2.48,0.75,2.01,1
5812,4.61,0.56,1.14,0.2,1
5813,4.81,0.41,0.11,0.59,0
5814,7.72,3.48,0.19,1.76,1
5815,6.98,1.93,4.44,0.76,1
5816,9.03,6.48,0.07,2.06,1
5817,4.72,0.59,1.05,0.98,0
5818,4.94,0.14,0.71,1.01,0
5819,5.04,1.14,1.73,1.83,0
5820,4.63,0.09,0.17,0.53,0
5821,5.42,0.65,0.32,0.58,0
5822,5.49,1.45,4.01,1.65,1
5823,7.24,0.83,0.93,1.56,1
5824,3.4,0.55,0.21,0.53,1
5825,6.49,1.92,2.56,1.29,1
5826,5.91,2.7,1.51,1.06,1
5827,5.72,2.11,0.72,0.52,0
5828,7.38,0.83,0.48,1.03,1
5829,4.55,1.55,2.3,0.85,0
5830,6.27,0.87,4.84,1.48,1
5831,6.61,2.44,0.66,1.22,1
5832,4.07,0.44,0.95,1.1,0
5833,4.36,0.52,1.69,1.22,0
5834,9.04,0.85,0.5,1.69,1
5835,5.86,0.35,0.12,1.25,0
5836,5.92,3.03,0.42,0.34,0
5837,8.73,3.21,5.41,2.08,1
5838,4.06,1.03,1.07,0.39,0
5839,5.15,1.86,1.69,1.63,0
5840,6.37,0.51,2.38,0.88,1
5841,4.98,0.1,0.03,1.08,0
5842,4.35,0.17,0.32,1.04,0
5843,9.24,1.13,4.06,1.83,1
5844,1.43,0.04,1.19,0.8,0
5845,8.74,2.75,1.91,1.56,1
5846,4.3,1.55,2.72,0.23,1
5847,7.09,4.25,1.71,1.6,1
5848,9.51,1.16,0.44,2.05,1
5849,6.72,4.95,1.46,1.14,1
5850,5.81,0.41,4.44,0.79,1
5851,4.28,0.29,1.21,0.45,0
5852,6.8,1.35,0.4,1.67,0
5853,7.04,5.01,0.4,1.33,1
5854,3.87,1.01,2.15,0.1,0
5855,4.51,0.4,0.16,0.4,0
5856,7.29,2.32,1.1,0.99,1
5857,6.3,0.0,0.05,1.79,0
5858,6.39,2.99,0.24,1.68,1
5859,6.66,2.28,1.24,1.19,0
5860,3.7,0.07,0.13,1.03,0
5861,5.26,3.13,1.42,0.96,0
5862,6.3,1.15,0.78,1.69,0
5863,3.64,0.97,1.63,1.22,0
5864,7.09,1.81,1.16,1.65,1
5865,7.41,0.25,1.58,1.51,1
5866,5.26,0.72,1.29,0.88,1
5867,6.4,2.08,2.51,1.05,1
5868,6.42,0.51,0.13,1.26,1
5869,3.08,0.97,1.17,0.6,1
5870,4.48,2.39,1.31,1.01,0
5871,3.41,0.1,0.23,1.36,0
5872,5.38,1.26,0.1,0.68,0
5873,4.78,0.09,0.0,1.34,0
5874,1.0,0.13,0.46,0.1,0
5875,6.83,1.62,0.65,0.94,1
5876,6.02,0.02,0.54,0.55,1
5877,6.38,1.87,4.3,1.0,1
5878,8.7,4.32,0.66,1.38,1
5879,6.17,2.73,1.63,1.47,1
5880,4.07,0.11,0.39,0.92,0
5881,4.13,0.09,0.9,0.9,0
5882,4.85,0.39,4.17,1.17,0
5883,4.77,0.56,0.47,1.02,0
5884,7.56,1.26,0.03,0.51,1
5885,9.91,0.66,5.78,1.66,1
5886,6.5,3.03,1.45,1.89,1
5887,3.62,0.84,0.81,0.95,0
5888,5.22,1.47,3.7,0.92,1
5889,3.58,0.51,0.31,1.09,0
5890,8.31,5.6,1.57,1.89,1
5891,6.22,2.85,0.78,0.66,1
5892,5.41,0.16,2.19,1.02,0
5893,7.58,1.2,0.34,1.46,1
5894,4.12,1.98,1.44,0.1,0
5895,3.9,0.11,0.15,1.33,0
5896,8.69,1.0,3.03,0.98,1
5897,5.74,1.08,4.38,0.49,1
5898,7.37,0.68,0.23,1.14,1
5899,2.19,0.06,0.11,1.03,1
5900,6.33,2.91,0.21,2.04,1
5901,2.13,0.5,0.77,0.1,1
5902,5.32,1.53,2.08,0.7,0
5903,7.31,1.8,0.95,1.37,1
5904,5.53,0.09,0.98,0.3,0
5905,7.35,0.1,1.7,0.8,1
5906,3.56,0.3,2.57,1.15,0
5907,6.4,1.75,3.81,1.33,1
5908,4.43,1.82,1.26,0.85,0
5909,6.37,1.52,2.89,1.16,1
5910,6.38,1.95,1.58,1.1,1
5911,10.3,1.4,2.44,1.43,1
5912,6.55,0.7,1.27,2.02,1
5913,6.76,2.12,1.82,1.17,1
5914,5.24,1.71,0.73,0.45,0
5915,8.18,0.97,0.52,1.08,0
5916,10.19,1.6,7.22,2.06,1
5917,6.02,0.22,0.04,1.01,1
5918,7.19,1.6,2.52,0.95,1
5919,7.11,3.21,1.89,0.56,1
5920,5.56,1.97,1.06,1.02,0
5921,7.69,3.3,3.58,1.79,1
5922,3.98,0.12,0.03,1.17,0
5923,6.88,0.35,5.19,1.07,1
5924,3.05,0.2,1.51,0.41,0
5925,3.76,0.97,0.61,0.67,0
5926,6.14,3.5,0.81,1.28,1
5927,5.23,0.76,0.09,0.59,0
5928,7.29,2.19,4.09,0.75,1
5929,2.17,0.51,0.24,0.95,0
5930,4.8,1.55,0.73,0.98,0
5931,8.27,3.12,0.84,0.67,1
5932,8.42,0.97,2.26,0.84,1
5933,9.77,3.98,0.52,1.6,1
5934,4.23,0.07,0.33,1.3,0
5935,2.79,0.23,0.19,0.4,0
5936,6.58,2.3,4.03,0.56,1
5937,7.66,0.58,3.94,1.47,1
5938,11.0,1.46,5.24,1.76,1
5939,7.39,5.05,0.22,1.6,1
5940,6.85,1.36,4.15,0.55,1
5941,7.49,3.27,2.47,1.59,1
5942,6.84,0.59,5.8,1.71,1
5943,8.2,2.02,0.68,2.37,1
5944,2.97,1.21,1.53,0.73,0
5945,4.67,2.81,1.31,0.76,1
5946,8.82,3.8,0.84,2.14,1
5947,8.94,3.07,0.79,1.49,0
5948,4.28,0.18,0.36,1.47,0
5949,2.11,1.52,0.45,0.45,0
5950,5.84,2.57,1.19,1.06,0
5951,7.43,1.26,2.1,1.3,1
5952,9.6,1.55,0.94,1.01,1
5953,5.25,2.62,0.71,1.25,0
5954,8.48,2.61,1.31,1.65,1
5955,6.83,1.46,3.25,0.85,1
5956,4.14,0.89,0.57,1.15,1
5957,8.13,3.06,3.8,1.69,1
5958,8.12,0.27,2.52,0.98,1
5959,5.97,1.16,3.47,0.2,1
5960,5.12,1.14,1.34,0.55,0
5961,4.35,3.04,1.08,1.49,1
5962,2.99,0.78,0.45,0.86,0
5963,1.25,0.12,0.1,0.1,0
5964,8.68,7.46,0.71,1.78,1
5965,6.09,2.26,1.53,0.75,1
5966,5.63,2.12,0.99,1.11,0
5967,5.09,0.09,3.04,0.51,0
5968,4.94,3.96,0.19,0.86,1
5969,3.47,0.01,1.56,0.68,0
5970,4.84,2.63,0.26,0.69,0
5971,6.28,0.26,0.35,0.66,1
5972,8.14,4.72,1.81,1.36,1
5973,9.44,1.57,5.34,1.09,1
5974,8.01,1.77,2.63,0.85,0
5975,6.39,1.04,0.81,1.02,1
5976,5.32,0.24,2.71,0.73,0
5977,7.35,0.23,2.39,0.46,1
5978,12.0,4.09,5.29,1.54,1
5979,6.69,3.43,0.04,1.59,1
5980,7.27,0.02,0.1,0.85,0
5981,4.43,0.36,0.34,0.41,0
5982,6.01,2.65,0.75,1.02,1
5983,6.67,0.55,1.66,0.91,1
5984,6.27,0.25,0.29,1.21,1
5985,6.19,1.26,2.98,0.68,1
5986,5.55,0.15,0.09,1.2,0
5987,7.21,1.56,0.02,0.96,1
5988,4.27,1.8,1.4,1.26,0
5989,6.53,0.22,2.3,0.88,1
5990,3.4,0.18,0.27,0.1,0
5991,4.85,1.27,0.14,1.06,0
5992,6.99,0.99,3.57,1.12,1
5993,5.13,0.55,0.77,0.61,0
5994,8.58,4.54,1.1,0.99,1
5995,7.28,1.6,0.93,0.87,1
5996,5.74,0.1,0.22,0.72,0
5997,6.88,1.59,4.71,1.39,1
5998,6.0,1.9,4.06,0.44,1
5999,4.24,0.08,0.03,0.95,0
6000,7.18,0.2,3.0,1.27,1
6001,5.09,3.37,1.69,0.71,1
6002,6.17,0.3,3.6,1.42,1
6003,5.04,4.53,0.39,1.23,1
6004,3.86,1.03,0.47,0.9,1
6005,9.33,0.33,0.05,2.38,1
6006,7.09,1.23,2.69,0.35,1
6007,7.66,3.5,0.24,1.23,1
6008,4.35,1.23,0.61,0.82,0
6009,6.66,1.12,1.59,0.82,1
6010,9.19,0.11,0.54,1.88,1
6011,6.3,3.69,0.05,0.79,1
6012,6.11,1.85,3.85,1.21,0
6013,6.4,3.1,0.45,0.91,1
6014,7.19,1.31,0.46,1.47,1
6015,5.33,3.68,0.71,1.19,1
6016,6.49,0.25,1.43,1.51,1
6017,6.55,1.34,3.39,0.78,1
6018,4.97,0.43,3.77,0.48,1
6019,2.98,0.6,0.43,0.11,0
6020,4.42,0.27,4.02,0.81,1
6021,6.69,1.41,0.07,1.43,0
6022,6.09,3.42,2.63,0.2,1
6023,4.16,1.83,2.05,0.95,0
6024,6.35,1.29,1.78,1.29,1
6025,6.16,0.59,3.61,1.24,1
6026,9.59,4.44,0.56,1.23,1
6027,8.77,0.63,0.73,1.54,1
6028,5.21,3.63,0.74,1.11,1
6029,6.88,3.53,2.53,0.52,1
6030,4.96,0.39,0.27,0.55,0
6031,7.53,6.5,0.89,1.04,0
6032,4.81,1.03,0.67,1.04,0
6033,5.36,0.06,0.02,0.95,0
6034,8.5,1.67,1.01,1.35,1
6035,5.15,0.34,0.33,0.58,0
6036,5.73,0.03,0.1,0.59,0
6037,5.48,2.93,2.04,1.68,1
6038,6.4,0.83,0.38,1.83,0
6039,9.97,0.44,0.74,1.11,1
6040,3.71,1.02,2.29,0.39,0
6041,9.42,2.06,3.35,1.15,1
6042,4.76,0.03,3.34,1.23,0
6043,4.66,0.09,1.22,1.11,1
6044,5.82,0.87,1.47,0.37,0
6045,5.62,1.29,1.66,0.69,0
6046,2.81,1.96,0.19,0.64,0
6047,4.22,1.4,0.68,1.12,0
6048,8.61,2.77,4.88,0.81,1
6049,5.71,4.38,0.23,2.08,1
6050,8.23,0.01,0.08,1.44,1
6051,4.78,1.21,2.05,1.46,0
6052,2.42,0.36,1.0,0.51,1
6053,10.75,0.15,3.03,1.84,1
6054,1.62,0.3,0.01,0.64,0
6055,3.9,0.11,2.24,0.8,0
6056,6.24,1.11,0.2,1.1,1
6057,8.07,0.97,0.9,1.45,1
6058,2.4,0.01,0.53,0.1,0
6059,3.01,1.15,0.4,0.62,0
6060,2.09,1.8,0.08,0.9,1
6061,6.95,0.78,1.58,1.35,1
6062,5.1,1.62,0.38,1.04,0
6063,7.04,1.77,3.15,1.93,1
6064,5.17,0.44,0.34,0.27,0
6065,8.22,0.86,1.68,1.74,1
6066,5.68,0.86,2.57,1.14,0
6067,2.02,0.59,0.28,0.1,0
6068,7.84,0.39,0.39,1.33,1
6069,6.07,0.13,0.02,1.39,1
6070,7.49,5.64,0.67,1.55,1
6071,7.05,0.06,5.62,1.47,1
6072,2.09,0.43,0.76,0.5,0
6073,5.51,4.15,0.14,0.99,1
6074,3.53,0.53,2.63,0.66,0
6075,6.74,0.87,0.38,1.35,1
6076,8.76,1.73,0.26,1.59,1
6077,6.97,1.04,2.97,0.8,0
6078,8.39,0.35,0.03,0.89,0
6079,7.81,1.72,2.62,1.35,1
6080,6.72,0.65,1.78,1.16,1
6081,4.05,2.47,0.85,0.45,0
6082,6.35,1.49,0.86,1.04,1
6083,3.86,0.49,1.14,0.38,1
6084,3.03,0.26,0.48,0.1,0
6085,6.2,0.99,0.36,2.02,1
6086,6.3,3.54,0.7,0.82,1
6087,9.49,0.1,0.34,1.49,1
6088,3.98,1.82,0.14,0.56,0
6089,1.0,0.13,0.07,0.1,0
6090,4.37,1.95,0.75,1.01,0
6091,1.32,0.52,0.37,0.79,0
6092,6.61,0.99,4.81,1.78,1
6093,6.22,1.02,1.19,0.74,1
6094,8.74,5.29,0.65,1.87,1
6095,3.54,2.36,0.34,1.33,0
6096,6.07,0.96,0.66,2.18,0
6097,8.13,2.05,0.07,1.41,1
6098,3.82,0.14,0.27,0.53,0
6099,7.83,1.42,0.19,1.21,1
6100,3.06,1.37,0.68,0.14,0
6101,7.97,1.16,1.33,1.02,0
6102,7.03,1.06,0.29,1.66,1
6103,8.79,0.74,1.67,2.3,1
6104,5.8,1.42,2.02,0.75,1
6105,9.85,1.05,0.52,1.94,1
6106,5.03,0.6,2.16,1.06,0
6107,3.52,0.75,2.15,1.04,0
6108,6.62,0.86,4.26,1.15,1
6109,8.15,1.88,3.92,0.85,1
6110,5.21,3.97,0.76,0.84,1
6111,5.24,2.91,1.44,1.19,1
6112,6.41,2.21,2.13,0.84,1
6113,6.35,3.36,2.74,1.18,1
6114,5.68,1.04,0.65,0.75,0
6115,7.4,0.45,2.68,1.12,1
6116,4.99,1.57,0.55,0.1,0
6117,4.91,1.88,1.19,0.42,0
6118,3.51,0.38,1.0,0.57,0
6119,5.1,1.57,2.61,0.4,1
6120,5.78,1.46,1.56,0.77,0
6121,5.51,0.06,0.44,0.8,0
6122,4.23,0.76,0.77,0.31,0
6123,7.28,0.15,0.58,1.19,1
6124,8.94,2.36,5.95,1.1,1
6125,4.38,0.72,2.6,1.21,0
6126,9.18,4.97,2.53,1.57,1
6127,4.86,2.83,0.65,1.1,1
6128,7.69,0.05,0.22,1.32,1
6129,6.16,1.25,4.14,1.06,1
6130,4.91,0.31,0.88,0.48,0
6131,6.32,0.56,3.9,0.99,1
6132,2.89,0.02,0.01,0.24,0
6133,6.28,2.3,0.11,0.7,1
6134,7.51,0.11,3.54,1.43,1
6135,1.98,0.0,0.01,1.15,0
6136,6.28,0.91,5.33,1.3,1
6137,4.22,0.72,2.64,0.56,0
6138,6.91,0.38,0.38,1.72,1
6139,8.96,0.07,0.19,1.46,1
6140,1.76,0.1,1.04,0.36,0
6141,3.76,0.86,1.01,0.54,0
6142,8.99,5.4,2.56,0.67,1
6143,4.47,0.36,0.37,1.24,0
6144,8.33,0.1,1.53,1.35,1
6145,5.13,1.01,1.48,1.36,0
6146,3.5,1.29,1.57,0.77,0
6147,5.23,3.48,1.47,1.86,1
6148,3.73,0.81,1.31,1.08,0
6149,3.49,1.3,0.9,0.1,1
6150,5.77,1.1,0.88,1.21,0
6151,5.13,0.81,1.34,0.68,0
6152,8.79,0.27,1.21,0.94,1
6153,5.78,1.51,1.93,0.15,0
6154,7.53,2.69,3.88,1.17,1
6155,5.66,0.73,0.7,0.86,0
6156,3.88,1.42,0.28,0.64,0
6157,5.87,3.14,0.93,0.47,0
6158,4.72,0.68,2.09,0.84,0
6159,7.57,0.01,3.56,1.23,1
6160,7.92,6.27,0.64,1.81,1
6161,7.68,1.97,0.29,1.19,1
6162,8.22,0.27,2.9,1.46,1
6163,8.17,2.18,0.06,1.68,1
6164,4.16,0.06,0.25,1.05,0
6165,8.14,2.85,0.48,1.6,1
6166,8.55,2.93,0.81,1.31,1
6167,6.96,1.43,1.39,1.77,1
6168,4.74,0.85,0.54,0.27,0
6169,5.24,1.44,0.58,0.42,0
6170,6.41,0.18,0.94,0.81,1
6171,8.39,1.81,0.29,1.21,1
6172,3.85,0.85,0.59,0.1,0
6173,1.0,0.05,0.01,0.1,0
6174,6.93,1.18,0.02,1.01,1
6175,3.09,0.83,1.17,0.53,0
6176,8.29,0.75,1.4,1.46,1
6177,7.94,4.45,2.11,0.77,1
6178,3.74,1.61,1.67,1.19,0
6179,1.0,0.6,0.25,0.14,1
6180,6.04,1.8,0.41,1.02,1
6181,5.72,0.2,0.29,0.65,1
6182,8.94,3.6,0.76,1.88,1
6183,5.28,3.39,0.0,0.12,0
6184,5.09,0.28,1.47,1.57,0
6185,5.99,4.96,0.47,1.01,1
6186,1.13,0.59,0.12,0.1,0
6187,7.79,0.01,0.01,1.31,1
6188,9.39,1.69,0.44,1.52,1
6189,2.84,0.74,0.63,0.58,0
6190,8.91,4.43,3.49,1.69,1
6191,5.41,0.07,0.3,0.62,0
6192,2.89,0.05,0.29,0.32,0
6193,7.48,1.5,0.43,0.65,0
6194,3.75,0.04,0.01,0.76,0
6195,3.86,2.44,0.99,0.92,0
6196,4.58,0.24,0.1,0.46,0
6197,7.49,0.43,0.36,1.37,1
6198,4.1,0.98,0.66,0.28,0
6199,5.74,1.54,2.06,0.91,0
6200,5.14,1.1,0.79,1.23,0
6201,1.82,0.04,0.43,0.8,0
6202,3.97,1.32,0.41,1.22,0
6203,6.03,0.56,2.41,1.41,1
6204,5.33,3.84,0.12,1.75,0
6205,8.4,0.68,5.01,1.44,1
6206,3.91,0.31,2.15,0.58,1
6207,4.02,0.04,0.07,0.76,0
6208,8.08,0.58,0.07,1.43,1
6209,2.45,0.19,1.62,0.48,0
6210,4.65,0.18,1.16,1.16,0
6211,6.29,3.37,0.94,0.41,1
6212,5.9,3.39,0.59,0.94,0
6213,6.71,2.64,0.71,1.42,1
6214,3.69,1.05,0.73,0.75,0
6215,8.79,5.09,0.67,1.28,1
6216,7.71,0.34,4.13,0.59,1
6217,4.82,0.45,0.59,1.25,0
6218,8.12,3.36,4.44,1.18,1
6219,4.86,2.8,1.52,1.46,1
6220,3.74,0.09,0.98,0.85,0
6221,5.84,0.06,0.48,0.46,0
6222,2.89,0.95,1.37,0.99,0
6223,6.37,1.15,3.25,1.07,0
6224,3.51,0.34,0.17,0.23,0
6225,7.16,1.89,3.46,1.33,1
6226,5.65,1.36,0.54,1.63,0
6227,6.18,5.56,0.08,1.23,1
6228,6.74,2.58,3.72,1.51,1
6229,6.57,5.53,0.43,0.51,1
6230,5.18,0.38,0.22,0.99,0
6231,4.87,0.25,0.39,0.6,0
6232,6.59,0.75,5.53,1.83,1
6233,7.87,3.96,2.04,1.17,1
6234,4.38,0.64,0.65,0.92,0
6235,6.32,2.93,1.31,1.34,1
6236,8.24,1.72,1.51,1.26,1
6237,5.41,0.4,3.42,0.1,0
6238,5.44,1.74,1.25,0.58,0
6239,6.05,0.49,5.52,0.98,1
6240,5.03,2.94,0.19,1.13,0
6241,8.92,6.6,1.82,1.51,1
6242,7.2,0.58,0.13,1.03,1
6243,5.3,0.49,2.45,0.76,0
6244,6.78,1.39,2.54,1.29,0
6245,3.27,0.3,0.19,0.28,0
6246,7.32,5.71,0.97,1.81,0
6247,6.06,1.89,1.07,1.6,1
6248,5.41,0.22,0.23,0.89,0
6249,4.55,0.34,0.11,1.14,0
6250,3.62,0.45,2.45,0.2,0
6251,6.64,0.19,5.15,0.74,0
6252,9.13,7.09,0.47,1.24,1
6253,5.19,2.14,0.4,0.8,0
6254,7.38,2.75,0.04,1.4,1
6255,9.81,1.74,2.01,1.45,1
6256,6.8,0.57,2.42,0.68,1
6257,5.94,3.81,0.36,0.59,1
6258,6.03,2.43,3.24,0.39,1
6259,5.57,0.16,1.87,2.02,0
6260,10.79,2.97,2.72,2.24,1
6261,5.79,1.05,2.01,1.32,1
6262,6.13,0.92,3.11,1.63,1
6263,8.44,0.74,1.44,1.2,1
6264,3.09,2.18,0.1,0.98,0
6265,2.54,0.0,0.33,0.1,0
6266,4.18,2.25,1.42,1.02,0
6267,11.53,1.06,0.32,2.59,1
6268,5.98,0.99,2.18,0.78,1
6269,6.0,4.78,0.69,0.3,1
6270,3.79,0.01,2.35,1.27,0
6271,6.12,5.03,0.51,0.13,1
6272,3.05,0.81,2.22,0.21,0
6273,5.92,3.79,1.38,1.5,1
6274,6.49,1.61,0.28,0.43,1
6275,6.52,0.37,5.44,1.39,1
6276,8.07,4.0,0.58,1.33,1
6277,7.44,0.61,4.29,1.18,1
6278,8.23,0.95,0.66,0.95,1
6279,8.31,0.53,1.59,1.51,1
6280,1.53,0.73,0.12,0.94,0
6281,7.35,1.97,2.06,1.97,1
6282,5.63,0.88,1.1,1.17,1
6283,3.95,0.32,0.56,0.39,0
6284,4.83,0.38,0.14,0.77,0
6285,7.16,0.97,3.24,1.49,1
6286,3.8,0.26,0.36,0.8,0
6287,6.42,4.31,0.03,1.37,1
6288,9.47,0.08,3.54,1.29,1
6289,7.23,5.78,1.42,1.28,1
6290,5.69,0.21,0.36,0.46,0
6291,8.94,3.91,1.63,1.87,1
6292,4.84,3.42,1.36,2.0,1
6293,4.47,0.31,1.27,0.92,0
6294,10.63,1.94,5.19,1.65,1
6295,9.11,4.67,2.0,1.14,1
6296,5.17,0.98,2.51,1.16,0
6297,6.82,3.5,0.99,1.44,1
6298,9.27,5.24,0.49,1.31,1
6299,9.42,3.57,3.43,1.44,1
6300,3.97,2.54,0.56,0.35,0
6301,6.37,0.3,6.07,1.08,1
6302,7.68,0.32,6.3,1.57,1
6303,3.78,0.56,1.93,0.1,0
6304,1.74,1.31,0.4,0.1,0
6305,4.31,1.22,0.5,0.97,0
6306,2.28,0.84,0.21,0.91,0
6307,3.8,0.54,0.42,0.15,0
6308,7.02,2.48,3.87,1.17,0
6309,4.45,1.93,1.23,0.85,0
6310,5.76,1.09,1.56,1.22,0
6311,5.76,0.23,0.73,1.26,0
6312,6.39,1.85,2.44,0.61,1
6313,5.87,0.06,2.04,0.57,1
6314,6.62,1.14,5.37,1.04,0
6315,1.9,1.45,0.08,0.89,0
6316,3.54,0.44,2.01,0.62,0
6317,8.04,0.82,0.29,1.24,1
6318,7.19,3.49,3.04,1.12,1
6319,5.13,0.99,0.09,0.41,0
6320,2.66,0.46,1.61,0.76,0
6321,3.65,1.33,0.9,0.96,0
6322,2.74,0.78,1.24,0.1,1
6323,5.64,1.76,0.67,0.79,0
6324,7.24,4.9,0.7,0.82,1
6325,6.41,3.59,0.2,1.38,1
6326,9.58,3.69,4.06,1.47,1
6327,5.69,4.32,0.61,0.89,1
6328,7.71,0.01,3.67,1.1,1
6329,4.82,0.63,1.6,0.66,0
6330,6.6,0.79,0.73,0.7,0
6331,6.89,3.23,1.23,1.91,1
6332,7.28,1.57,2.65,1.54,0
6333,6.81,0.33,3.69,1.34,1
6334,6.15,1.88,0.03,1.03,1
6335,6.33,1.9,0.49,0.86,1
6336,4.41,0.33,0.92,1.25,0
6337,7.77,0.26,1.51,1.81,1
6338,9.97,0.97,4.7,2.78,1
6339,6.05,0.55,3.23,1.47,1
6340,10.18,9.17,0.15,1.24,1
6341,4.52,0.52,0.75,0.33,0
6342,3.41,1.09,1.86,0.89,0
6343,8.4,2.63,3.58,1.13,1
6344,4.77,1.3,2.38,1.2,0
6345,5.19,1.06,0.2,0.75,0
6346,9.04,1.07,4.73,2.15,1
6347,6.93,0.48,0.06,0.57,1
6348,9.24,3.43,0.5,1.45,1
6349,6.11,1.71,2.99,0.1,1
6350,6.95,3.32,2.22,1.14,1
6351,6.41,0.96,3.02,1.25,1
6352,5.05,2.77,0.05,0.5,0
6353,4.69,0.05,0.25,1.0,0
6354,6.93,3.04,1.52,0.94,1
6355,6.56,1.48,1.86,0.97,1
6356,8.43,1.51,0.27,1.94,1
6357,6.19,2.45,1.17,1.12,1
6358,7.3,2.13,2.16,1.74,1
6359,6.55,0.43,0.03,0.48,1
6360,8.25,1.1,6.77,1.44,1
6361,6.25,0.06,0.17,0.83,1
6362,7.83,5.67,1.39,1.29,1
6363,6.72,0.24,3.15,0.92,1
6364,4.95,2.39,0.52,0.92,1
6365,3.56,1.76,1.05,0.29,0
6366,8.73,5.56,3.05,0.77,0
6367,7.95,0.86,0.13,1.56,1
6368,5.27,1.64,1.75,1.07,0
6369,7.03,0.0,0.3,0.69,0
6370,5.73,3.54,1.23,0.82,1
6371,3.52,0.52,1.92,0.8,0
6372,5.73,1.24,4.19,0.52,1
6373,7.64,0.55,2.81,1.25,1
6374,6.59,1.84,3.03,1.4,1
6375,1.0,0.62,0.38,1.11,0
6376,5.23,0.01,0.49,1.09,0
6377,6.0,0.83,2.89,0.95,0
6378,4.71,2.2,1.57,0.58,0
6379,5.56,1.6,1.05,0.83,0
6380,6.35,1.52,0.32,1.25,1
6381,10.41,0.64,2.13,1.24,0
6382,10.08,0.36,1.72,2.01,1
6383,5.93,1.65,3.74,1.88,1
6384,7.74,0.76,0.56,1.18,1
6385,6.38,0.29,5.57,0.73,1
6386,6.8,0.4,1.1,1.49,1
6387,2.6,0.46,1.03,0.56,0
6388,7.28,3.1,1.36,1.84,1
6389,8.51,2.03,0.85,2.09,1
6390,6.91,0.78,4.5,1.13,1
6391,3.12,1.3,0.95,0.62,0
6392,4.18,0.14,0.58,0.64,0
6393,6.5,3.78,0.49,1.02,1
6394,7.28,3.98,1.5,0.57,1
6395,5.63,4.72,0.74,0.85,1
6396,5.15,1.2,1.29,0.95,0
6397,3.12,0.13,0.22,0.1,0
6398,4.66,0.58,2.68,0.63,1
6399,6.27,1.24,2.45,0.89,1
6400,6.39,3.02,2.85,1.59,1
6401,3.21,2.44,0.29,0.1,0
6402,7.86,2.57,2.08,1.62,1
6403,5.53,4.28,0.14,1.23,1
6404,8.61,2.64,0.11,0.92,1
6405,4.51,0.21,0.71,0.56,0
6406,6.87,0.22,2.85,1.1,1
6407,2.77,0.63,0.88,0.1,0
6408,5.97,0.02,0.02,1.58,0
6409,7.05,0.5,4.07,1.09,1
6410,3.82,0.08,1.68,0.7,0
6411,1.19,0.6,0.15,0.19,0
6412,6.59,1.19,4.01,1.23,1
6413,4.55,0.28,0.18,1.37,0
6414,2.9,1.11,0.63,0.2,0
6415,7.67,0.22,0.48,1.26,1
6416,5.72,1.45,0.3,1.15,0
6417,8.51,2.04,0.38,1.38,1
6418,5.23,0.12,1.17,1.18,1
6419,7.53,3.82,0.01,1.3,1
6420,8.61,3.77,3.45,1.2,1
6421,2.99,0.15,0.61,0.8,0
6422,9.77,2.57,5.06,1.53,1
6423,3.55,0.52,0.84,0.99,1
6424,4.51,1.24,1.17,0.13,0
6425,7.83,1.41,1.57,1.25,0
6426,7.56,1.88,0.64,1.07,1
6427,6.12,1.15,0.71,0.69,1
6428,4.69,0.63,2.08,1.59,0
6429,4.84,1.37,0.32,0.46,1
6430,6.9,2.48,1.29,0.94,1
6431,4.42,1.93,0.13,1.28,0
6432,4.2,0.65,1.12,0.1,0
